sigla_uf,cod_uf,cod_mun,nom_mun, pop 
PI,22,02653,Caxingó,5497
PI,22,02703,Cocal,28121
PI,22,02711,Cocal de Telha,4927
PI,22,02729,Cocal dos Alves,6362
PI,22,02737,Coivaras,4110
PI,22,02752,Colônia do Gurguéia,6157
PI,22,02778,Colônia do Piauí,6991
PI,22,02802,Conceição do Canindé,4943
PI,22,02851,Coronel José Dias,4243
PI,22,02901,Corrente,27419
PI,22,03008,Cristalândia do Piauí,7369
PI,22,03107,Cristino Castro,10509
PI,22,03206,Curimatá,11044
PI,22,03230,Currais,4832
PI,22,03255,Curralinhos,4396
PI,22,03271,Curral Novo do Piauí,5073
PI,22,03305,Demerval Lobão,16359
PI,22,03354,Dirceu Arcoverde,7061
PI,22,03404,Dom Expedito Lopes,6315
PI,22,03420,Domingos Mourão,4071
PI,22,03453,Dom Inocêncio,9036
PI,22,03503,Elesbão Veloso,13574
PI,22,03602,Eliseu Martins,4377
PI,22,03701,Esperantina,40968
PI,22,03750,Fartura do Piauí,5284
PI,22,03800,Flores do Piauí,4415
PI,22,03859,Floresta do Piauí,2334
PI,22,03909,Floriano,62593
PI,22,04006,Francinópolis,4506
PI,22,04105,Francisco Ayres,4407
PI,22,04154,Francisco Macedo,2921
PI,22,04204,Francisco Santos,8257
PI,22,04303,Fronteiras,10293
PI,22,04352,Geminiano,5447
PI,22,04402,Gilbués,10926
PI,22,04501,Guadalupe,10305
PI,22,04550,Guaribas,4281
PI,22,04600,Hugo Napoleão,3526
PI,22,04659,Ilha Grande,9207
PI,22,04709,Inhuma,14803
PI,22,04808,Ipiranga do Piauí,9275
PI,22,04907,Isaías Coelho,7782
PI,22,05003,Itainópolis,10614
PI,22,05102,Itaueira,9939
PI,22,05151,Jacobina do Piauí,5630
PI,22,05201,Jaicós,17408
PI,22,05250,Jardim do Mulato,4178
PI,22,05276,Jatobá do Piauí,4495
PI,22,05300,Jerumenha,4435
PI,22,05359,João Costa,2971
PI,22,05409,Joaquim Pires,13893
PI,22,05458,Joca Marques,5390
PI,22,05508,José de Freitas,42575
PI,22,05516,Juazeiro do Piauí,5215
PI,22,05524,Júlio Borges,5388
PI,22,05532,Jurema,4426
PI,22,05540,Lagoinha do Piauí,2934
PI,22,05557,Lagoa Alegre,8263
PI,22,05565,Lagoa do Barro do Piauí,4997
PI,22,05573,Lagoa de São Francisco,6329
PI,22,05581,Lagoa do Piauí,4805
PI,22,05599,Lagoa do Sítio,4529
PI,22,05607,Landri Sales,5315
PI,22,05706,Luís Correia,30701
PI,22,05805,Luzilândia,25382
PI,22,05854,Madeiro,8046
PI,22,05904,Manoel Emídio,5212
PI,22,05953,Marcolândia,8541
PI,22,06001,Marcos Parente,4729
PI,22,06050,Massapê do Piauí,5233
PI,22,06100,Matias Olímpio,10712
PI,22,06209,Miguel Alves,32151
PI,22,06308,Miguel Leão,1318
PI,22,06357,Milton Brandão,6543
PI,22,06407,Monsenhor Gil,10260
PI,22,06506,Monsenhor Hipólito,7550
PI,22,06605,Monte Alegre do Piauí,10683
PI,22,06654,Morro Cabeça no Tempo,4361
PI,22,06670,Morro do Chapéu do Piauí,6422
PI,22,06696,Murici dos Portelas,9841
PI,22,06704,Nazaré do Piauí,6660
PI,22,06720,Nazária,10278
PI,22,06753,Nossa Senhora de Nazaré,5195
PI,22,06803,Nossa Senhora dos Remédios,8523
PI,22,06902,Novo Oriente do Piauí,6081
PI,22,06951,Novo Santo Antônio,2820
PI,22,07009,Oeiras,38192
PI,22,07108,Olho D'Água do Piauí,2646
PI,22,07207,Padre Marcos,6379
PI,22,07306,Paes Landim,4100
PI,22,07355,Pajeú do Piauí,3001
PI,22,07405,Palmeira do Piauí,4954
PI,22,07504,Palmeirais,13156
PI,22,07553,Paquetá,3818
PI,22,07603,Parnaguá,9429
PI,22,07702,Parnaíba,163087
PI,22,07751,Passagem Franca do Piauí,4144
PI,22,07777,Patos do Piauí,5425
PI,22,07793,Pau D'Arco do Piauí,3879
PI,22,07801,Paulistana,21080
PI,22,07850,Pavussu,3620
PI,22,07900,Pedro II,37945
PI,22,07934,Pedro Laurentino,2458
PI,22,07959,Nova Santa Rita,4059
PI,22,08007,Picos,82028
PI,22,08106,Pimenteiras,11172
PI,22,08205,Pio IX,17586
PI,22,08304,Piracuruca,28906
PI,22,08403,Piripiri,65762
PI,22,08502,Porto,12122
PI,22,08551,Porto Alegre do Piauí,2342
PI,22,08601,Prata do Piauí,3042
PI,22,08650,Queimada Nova,8734
PI,22,08700,Redenção do Gurguéia,8393
PI,22,08809,Regeneração,17108
PI,22,08858,Riacho Frio,4112
PI,22,08874,Ribeira do Piauí,4043
PI,22,08908,Ribeiro Gonçalves,6164
PI,22,09005,Rio Grande do Piauí,5789
PI,22,09104,Santa Cruz do Piauí,5834
PI,22,09153,Santa Cruz dos Milagres,3432
PI,22,09203,Santa Filomena,6084
PI,22,09302,Santa Luz,5339
PI,22,09351,Santana do Piauí,4124
PI,22,09377,Santa Rosa do Piauí,4645
PI,22,09401,Santo Antônio de Lisboa,5842
PI,22,09450,Santo Antônio dos Milagres,2141
PI,22,09500,Santo Inácio do Piauí,3645
PI,22,09559,São Braz do Piauí,4359
PI,22,09609,São Félix do Piauí,2842
PI,22,09658,São Francisco de Assis do Piauí,5561
PI,22,09708,São Francisco do Piauí,5386
PI,22,09757,São Gonçalo do Gurguéia,2960
PI,22,09807,São Gonçalo do Piauí,4842
PI,22,09856,São João da Canabrava,4190
PI,22,09872,São João da Fronteira,5525
PI,22,09906,São João da Serra,6118
PI,22,09955,São João da Varjota,4375
PI,22,09971,São João do Arraial,8202
PI,22,10003,São João do Piauí,21506
PI,22,10052,São José do Divino,4842
PI,22,10102,São José do Peixe,3288
PI,22,10201,São José do Piauí,6600
PI,22,10300,São Julião,5998
PI,22,10359,São Lourenço do Piauí,4411
PI,22,10375,São Luis do Piauí,2279
PI,22,10383,São Miguel da Baixa Grande,2269
PI,22,10391,São Miguel do Fidalgo,2824
PI,22,10409,São Miguel do Tapuio,17544
PI,22,10508,São Pedro do Piauí,13776
PI,22,10607,São Raimundo Nonato,39036
PI,22,10623,Sebastião Barros,3187
PI,22,10631,Sebastião Leal,4427
PI,22,10656,Sigefredo Pacheco,9465
PI,22,10706,Simões,14344
PI,22,10805,Simplício Mendes,13842
PI,22,10904,Socorro do Piauí,4151
PI,22,10938,Sussuapara,6221
PI,22,10953,Tamboril do Piauí,2949
PI,22,10979,Tanque do Piauí,2294
PI,22,11001,Teresina,868523
PI,22,11100,União,46136
PI,22,11209,Uruçuí,25166
PI,22,11308,Valença do Piauí,22316
PI,22,11357,Várzea Branca,5055
PI,22,11407,Várzea Grande,4418
PI,22,11506,Vera Mendes,3084
PI,22,11605,Vila Nova do Piauí,2764
PI,22,11704,Wall Ferraz,4020
CE,23,00101,Abaiara,9670
CE,23,00150,Acarape,13553
CE,23,00200,Acaraú,64551
CE,23,00309,Acopiara,44601
CE,23,00408,Aiuaba,13661
CE,23,00507,Alcântaras,11359
CE,23,00606,Altaneira,6782
CE,23,00705,Alto Santo,14157
CE,23,00754,Amontada,47486
CE,23,00804,Antonina do Norte,7054
CE,23,00903,Apuiarés,12974
CE,23,01000,Aquiraz,92281
CE,23,01109,Aracati,82476
CE,23,01208,Aracoiaba,25522
CE,23,01257,Ararendá,11096
CE,23,01307,Araripe,19791
CE,23,01406,Aratuba,12110
CE,23,01505,Arneiroz,7304
CE,23,01604,Assaré,21703
CE,23,01703,Aurora,23173
CE,23,01802,Baixio,5697
CE,23,01851,Banabuiú,16447
CE,23,01901,Barbalha,72700
CE,23,01950,Barreira,22412
CE,23,02008,Barro,19313
CE,23,02057,Barroquinha,14563
CE,23,02107,Baturité,33335
CE,23,02206,Beberibe,52726
CE,23,02305,Bela Cruz,30050
CE,23,02404,Boa Viagem,48213
CE,23,02503,Brejo Santo,51034
CE,23,02602,Camocim,62419
CE,23,02701,Campos Sales,25132
CE,23,02800,Canindé,73969
CE,23,02909,Capistrano,16005
CE,23,03006,Caridade,15898
CE,23,03105,Cariré,17633
CE,23,03204,Caririaçu,26236
CE,23,03303,Cariús,16398
CE,23,03402,Carnaubal,17211
CE,23,03501,Cascavel,70498
CE,23,03600,Catarina,9950
CE,23,03659,Catunda,10425
CE,23,03709,Caucaia,372413
CE,23,03808,Cedro,22216
CE,23,03907,Chaval,12443
CE,23,03931,Choró,11414
CE,23,03956,Chorozinho,20174
CE,23,04004,Coreaú,20944
CE,23,04103,Crateús,75394
CE,23,04202,Crato,130858
CE,23,04236,Croatá,17492
CE,23,04251,Cruz,29360
CE,23,04269,Deputado Irapuan Pinheiro,8470
CE,23,04277,Ereré,6466
CE,23,04285,Eusébio,73667
CE,23,04301,Farias Brito,18226
CE,23,04350,Forquilha,22848
CE,23,04400,Fortaleza,2596157
CE,23,04459,Fortim,17308
CE,23,04509,Frecheirinha,15660
CE,23,04608,General Sampaio,6734
CE,23,04657,Graça,13805
CE,23,04707,Granja,53352
CE,23,04806,Granjeiro,4843
CE,23,04905,Groaíras,10889
CE,23,04954,Guaiúba,22283
CE,23,05001,Guaraciaba do Norte,42063
CE,23,05100,Guaramiranga,5676
CE,23,05209,Hidrolândia,17854
CE,23,05233,Horizonte,69999
CE,23,05266,Ibaretama,11927
CE,23,05308,Ibiapina,23966
CE,23,05332,Ibicuitinga,11582
CE,23,05357,Icapuí,21400
CE,23,05407,Icó,62125
CE,23,05506,Iguatu,97733
CE,23,05605,Independência,24047
CE,23,05654,Ipaporanga,11575
CE,23,05704,Ipaumirim,12204
CE,23,05803,Ipu,41083
CE,23,05902,Ipueiras,36751
CE,23,06009,Iracema,13993
CE,23,06108,Irauçuba,23944
CE,23,06207,Itaiçaba,7532
CE,23,06256,Itaitinga,60706
CE,23,06306,Itapajé,46495
CE,23,06405,Itapipoca,132711
CE,23,06504,Itapiúna,17211
CE,23,06553,Itarema,42698
CE,23,06603,Itatira,20444
CE,23,06702,Jaguaretama,17255
CE,23,06801,Jaguaribara,10344
CE,23,06900,Jaguaribe,32945
CE,23,07007,Jaguaruana,30181
CE,23,07106,Jardim,27335
CE,23,07205,Jati,7821
CE,23,07254,Jijoca de Jericoacoara,29472
CE,23,07304,Juazeiro do Norte,269435
CE,23,07403,Jucás,22926
CE,23,07502,Lavras da Mangabeira,30693
CE,23,07601,Limoeiro do Norte,59515
CE,23,07635,Madalena,16127
CE,23,07650,Maracanaú,231121
CE,23,07700,Maranguape,93155
CE,23,07809,Marco,25790
CE,23,07908,Martinópole,10846
CE,23,08005,Massapê,37717
CE,23,08104,Mauriti,45365
CE,23,08203,Meruoca,15164
CE,23,08302,Milagres,25761
CE,23,08351,Milhã,14135
CE,23,08377,Miraíma,14260
CE,23,08401,Missão Velha,36719
CE,23,08500,Mombaça,37707
CE,23,08609,Monsenhor Tabosa,17171
CE,23,08708,Morada Nova,60940
CE,23,08807,Moraújo,8264
CE,23,08906,Morrinhos,22311
CE,23,09003,Mucambo,13670
CE,23,09102,Mulungu,9851
CE,23,09201,Nova Olinda,15437
CE,23,09300,Nova Russas,30518
CE,23,09409,Novo Oriente,27566
CE,23,09458,Ocara,24483
CE,23,09508,Orós,19675
CE,23,09607,Pacajus,67168
CE,23,09706,Pacatuba,82432
CE,23,09805,Pacoti,10467
CE,23,09904,Pacujá,6136
CE,23,10001,Palhano,9335
CE,23,10100,Palmácia,10173
CE,23,10209,Paracuru,40046
CE,23,10258,Paraipaba,32278
CE,23,10308,Parambu,31066
CE,23,10407,Paramoti,10369
CE,23,10506,Pedra Branca,37661
CE,23,10605,Penaforte,8839
CE,23,10704,Pentecoste,37853
CE,23,10803,Pereiro,15279
CE,23,10852,Pindoretama,24329
CE,23,10902,Piquet Carneiro,16926
CE,23,10951,Pires Ferreira,10603
CE,23,11009,Poranga,11742
CE,23,11108,Porteiras,17060
CE,23,11207,Potengi,9637
CE,23,11231,Potiretama,5977
CE,23,11264,Quiterianópolis,19624
CE,23,11306,Quixadá,80701
CE,23,11355,Quixelô,15896
CE,23,11405,Quixeramobim,78502
CE,23,11504,Quixeré,20863
CE,23,11603,Redenção,25813
CE,23,11702,Reriutaba,18603
CE,23,11801,Russas,72609
CE,23,11900,Saboeiro,13755
CE,23,11959,Salitre,16635
CE,23,12007,Santana do Acaraú,28436
CE,23,12106,Santana do Cariri,16981
CE,23,12205,Santa Quitéria,40239
CE,23,12304,São Benedito,47657
CE,23,12403,São Gonçalo do Amarante,60126
CE,23,12502,São João do Jaguaribe,5855
CE,23,12601,São Luís do Curu,10856
CE,23,12700,Senador Pompeu,24256
CE,23,12809,Senador Sá,7262
CE,23,12908,Sobral,219030
CE,23,13005,Solonópole,18083
CE,23,13104,Tabuleiro do Norte,30655
CE,23,13203,Tamboril,24812
CE,23,13252,Tarrafas,7530
CE,23,13302,Tauá,56086
CE,23,13351,Tejuçuoca,17149
CE,23,13401,Tianguá,81656
CE,23,13500,Trairi,58122
CE,23,13559,Tururu,15432
CE,23,13609,Ubajara,32778
CE,23,13708,Umari,6874
CE,23,13757,Umirim,17491
CE,23,13807,Uruburetama,20259
CE,23,13906,Uruoca,13651
CE,23,13955,Varjota,18105
CE,23,14003,Várzea Alegre,38825
CE,23,14102,Viçosa do Ceará,59470
RN,24,00109,Acari,10589
RN,24,00208,Açu,56482
RN,24,00307,Afonso Bezerra,10838
RN,24,00406,Água Nova,2951
RN,24,00505,Alexandria,13211
RN,24,00604,Almino Afonso,4689
RN,24,00703,Alto do Rodrigues,12538
RN,24,00802,Angicos,11641
RN,24,00901,Antônio Martins,6577
RN,24,01008,Apodi,36118
RN,24,01107,Areia Branca,24076
RN,24,01206,Arês,13268
RN,24,01305,Campo Grande,10319
RN,24,01404,Baía Formosa,8825
RN,24,01453,Baraúna,26949
RN,24,01503,Barcelona,4003
RN,24,01602,Bento Fernandes,4796
RN,24,01651,Bodó,2309
RN,24,01701,Bom Jesus,9713
RN,24,01800,Brejinho,12205
RN,24,01859,Caiçara do Norte,6282
RN,24,01909,Caiçara do Rio do Vento,3274
RN,24,02006,Caicó,61160
RN,24,02105,Campo Redondo,10217
RN,24,02204,Canguaretama,29377
RN,24,02303,Caraúbas,19766
RN,24,02402,Carnaúba dos Dantas,7949
RN,24,02501,Carnaubais,9704
RN,24,02600,Ceará-Mirim,78486
RN,24,02709,Cerro Corá,11002
RN,24,02808,Coronel Ezequiel,5092
RN,24,02907,Coronel João Pessoa,4237
RN,24,03004,Cruzeta,8008
RN,24,03103,Currais Novos,41341
RN,24,03202,Doutor Severiano,7049
RN,24,03251,Parnamirim,252950
RN,24,03301,Encanto,6017
RN,24,03400,Equador,5355
RN,24,03509,Espírito Santo,10622
RN,24,03608,Extremoz,61381
RN,24,03707,Felipe Guerra,5970
RN,24,03756,Fernando Pedroza,2937
RN,24,03806,Florânia,10199
RN,24,03905,Francisco Dantas,2700
RN,24,04002,Frutuoso Gomes,4122
RN,24,04101,Galinhos,2105
RN,24,04200,Goianinha,27079
RN,24,04309,Governador Dix-Sept Rosado,11926
RN,24,04408,Grossos,9742
RN,24,04507,Guamaré,15312
RN,24,04606,Ielmo Marinho,11614
RN,24,04705,Ipanguaçu,14164
RN,24,04804,Ipueira,2035
RN,24,04853,Itajá,7298
RN,24,04903,Itaú,5317
RN,24,05009,Jaçanã,10247
RN,24,05108,Jandaíra,6570
RN,24,05207,Janduís,4767
RN,24,05306,Januário Cicco,9054
RN,24,05405,Japi,5123
RN,24,05504,Jardim de Angicos,2436
RN,24,05603,Jardim de Piranhas,13969
RN,24,05702,Jardim do Seridó,11623
RN,24,05801,João Câmara,33191
RN,24,05900,João Dias,2076
RN,24,06007,José da Penha,5799
RN,24,06106,Jucurutu,17779
RN,24,06155,Jundiá,3737
RN,24,06205,Lagoa d'Anta,6680
RN,24,06304,Lagoa de Pedras,7340
RN,24,06403,Lagoa de Velhos,2569
RN,24,06502,Lagoa Nova,15584
RN,24,06601,Lagoa Salgada,8334
RN,24,06700,Lajes,9866
RN,24,06809,Lajes Pintadas,4779
RN,24,06908,Lucrécia,3490
RN,24,07005,Luís Gomes,9083
RN,24,07104,Macaíba,81584
RN,24,07203,Macau,27395
RN,24,07252,Major Sales,3924
RN,24,07302,Marcelino Vieira,7896
RN,24,07401,Martins,8178
RN,24,07500,Maxaranguape,10262
RN,24,07609,Messias Targino,4283
RN,24,07708,Montanhas,11459
RN,24,07807,Monte Alegre,22950
RN,24,07906,Monte das Gameleiras,2277
RN,24,08003,Mossoró,264181
RN,24,08102,Natal,751932
RN,24,08201,Nísia Floresta,30952
RN,24,08300,Nova Cruz,34252
RN,24,08409,Olho d'Água do Borges,3896
RN,24,08508,Ouro Branco,4912
RN,24,08607,Paraná,3934
RN,24,08706,Paraú,3589
RN,24,08805,Parazinho,4796
RN,24,08904,Parelhas,21464
RN,24,08953,Rio do Fogo,10268
RN,24,09100,Passa e Fica,10892
RN,24,09209,Passagem,3119
RN,24,09308,Patu,11001
RN,24,09332,Santa Maria,4843
RN,24,09407,Pau dos Ferros,30403
RN,24,09506,Pedra Grande,3611
RN,24,09605,Pedra Preta,2450
RN,24,09704,Pedro Avelino,6241
RN,24,09803,Pedro Velho,13860
RN,24,09902,Pendências,12273
RN,24,10009,Pilões,2963
RN,24,10108,Poço Branco,12389
RN,24,10207,Portalegre,7601
RN,24,10256,Porto do Mangue,5253
RN,24,10306,Serra Caiada,9964
RN,24,10405,Pureza,9358
RN,24,10504,Rafael Fernandes,5432
RN,24,10603,Rafael Godeiro,2931
RN,24,10702,Riacho da Cruz,2693
RN,24,10801,Riacho de Santana,4134
RN,24,10900,Riachuelo,7389
RN,24,11007,Rodolfo Fernandes,4234
RN,24,11056,Tibau,5389
RN,24,11106,Ruy Barbosa,3203
RN,24,11205,Santa Cruz,37232
RN,24,11403,Santana do Matos,12460
RN,24,11429,Santana do Seridó,2696
RN,24,11502,Santo Antônio,22150
RN,24,11601,São Bento do Norte,3252
RN,24,11700,São Bento do Trairí,3788
RN,24,11809,São Fernando,3480
RN,24,11908,São Francisco do Oeste,4172
RN,24,12005,São Gonçalo do Amarante,115467
RN,24,12104,São João do Sabugi,5956
RN,24,12203,São José de Mipibu,47279
RN,24,12302,São José do Campestre,13691
RN,24,12401,São José do Seridó,4548
RN,24,12500,São Miguel,23494
RN,24,12559,São Miguel do Gostoso,10250
RN,24,12609,São Paulo do Potengi,16586
RN,24,12708,São Pedro,5786
RN,24,12807,São Rafael,7707
RN,24,12906,São Tomé,9720
RN,24,13003,São Vicente,6311
RN,24,13102,Senador Elói de Souza,5964
RN,24,13201,Senador Georgino Avelino,4064
RN,24,13300,Serra de São Bento,5706
RN,24,13359,Serra do Mel,13110
RN,24,13409,Serra Negra do Norte,7593
RN,24,13508,Serrinha,6444
RN,24,13557,Serrinha dos Pintos,4659
RN,24,13607,Severiano Melo,5497
RN,24,13706,Sítio Novo,4662
RN,24,13805,Taboleiro Grande,2333
RN,24,13904,Taipu,11438
RN,24,14001,Tangará,13266
RN,24,14100,Tenente Ananias,10262
RN,24,14159,Tenente Laurentino Cruz,5892
RN,24,14209,Tibau do Sul,17210
RN,24,14308,Timbaúba dos Batistas,2336
RN,24,14407,Touros,33008
RN,24,14456,Triunfo Potiguar,3358
RN,24,14506,Umarizal,9972
RN,24,14605,Upanema,13434
RN,24,14704,Várzea,5232
RN,24,14753,Venha-Ver,3013
RN,24,14803,Vera Cruz,10487
RN,24,14902,Viçosa,1822
RN,24,15008,Vila Flor,3174
PB,25,00106,Água Branca,9308
PB,25,00205,Aguiar,5011
PB,25,00304,Alagoa Grande,26081
PB,25,00403,Alagoa Nova,21009
PB,25,00502,Alagoinha,13698
PB,25,00536,Alcantil,5578
PB,25,00577,Algodão de Jandaíra,2953
PB,25,00601,Alhandra,21632
PB,25,00700,São João do Rio do Peixe,17560
PB,25,00734,Amparo,2166
PB,25,00775,Aparecida,7962
PB,25,00809,Araçagi,16589
PB,25,00908,Arara,11408
PB,25,01005,Araruna,17203
PB,25,01104,Areia,22634
PB,25,01153,Areia de Baraúnas,2005
PB,25,01203,Areial,7139
PB,25,01302,Aroeiras,18702
PB,25,01351,Assunção,4152
PB,25,01401,Baía da Traição,9147
PB,25,01500,Bananeiras,23107
PB,25,01534,Baraúna,4754
PB,25,01575,Barra de Santana,8062
PB,25,01609,Barra de Santa Rosa,12894
PB,25,01708,Barra de São Miguel,5893
PB,25,01807,Bayeux,81932
PB,25,01906,Belém,16189
PB,25,02003,Belém do Brejo do Cruz,6268
PB,25,02052,Bernardino Batista,3504
PB,25,02102,Boa Ventura,5210
PB,25,02151,Boa Vista,6356
PB,25,02201,Bom Jesus,2286
PB,25,02300,Bom Sucesso,4660
PB,25,02409,Bonito de Santa Fé,9880
PB,25,02508,Boqueirão,17599
PB,25,02607,Igaracy,5650
PB,25,02706,Borborema,4211
PB,25,02805,Brejo do Cruz,13613
PB,25,02904,Brejo dos Santos,5977
PB,25,03001,Caaporã,21290
PB,25,03100,Cabaceiras,5325
PB,25,03209,Cabedelo,68744
PB,25,03308,Cachoeira dos Índios,8944
PB,25,03407,Cacimba de Areia,3292
PB,25,03506,Cacimba de Dentro,15975
PB,25,03555,Cacimbas,7225
PB,25,03605,Caiçara,6615
PB,25,03704,Cajazeiras,63118
PB,25,03753,Cajazeirinhas,2740
PB,25,03803,Caldas Brandão,5755
PB,25,03902,Camalaú,6031
PB,25,04009,Campina Grande,418140
PB,25,04033,Capim,6976
PB,25,04074,Caraúbas,3948
PB,25,04108,Carrapateira,2311
PB,25,04157,Casserengue,6889
PB,25,04207,Catingueira,4492
PB,25,04306,Catolé do Rocha,30656
PB,25,04355,Caturité,5253
PB,25,04405,Conceição,18239
PB,25,04504,Condado,6449
PB,25,04603,Conde,27344
PB,25,04702,Congo,4936
PB,25,04801,Coremas,14680
PB,25,04850,Coxixola,1823
PB,25,04900,Cruz do Espírito Santo,16828
PB,25,05006,Cubati,7579
PB,25,05105,Cuité,19718
PB,25,05204,Cuitegi,6730
PB,25,05238,Cuité de Mamanguape,6261
PB,25,05279,Curral de Cima,5303
PB,25,05303,Curral Velho,2198
PB,25,05352,Damião,4980
PB,25,05402,Desterro,8067
PB,25,05501,Vista Serrana,3644
PB,25,05600,Diamante,6291
PB,25,05709,Dona Inês,10374
PB,25,05808,Duas Estradas,3340
PB,25,05907,Emas,3014
PB,25,06004,Esperança,31241
PB,25,06103,Fagundes,11051
PB,25,06202,Frei Martinho,2846
PB,25,06251,Gado Bravo,8179
PB,25,06301,Guarabira,57661
PB,25,06400,Gurinhém,13767
PB,25,06509,Gurjão,3242
PB,25,06608,Ibiara,5633
PB,25,06707,Imaculada,9656
PB,25,06806,Ingá,17664
PB,25,06905,Itabaiana,23187
PB,25,07002,Itaporanga,23623
PB,25,07101,Itapororoca,18461
PB,25,07200,Itatuba,10385
PB,25,07309,Jacaraú,14719
PB,25,07408,Jericó,7396
PB,25,07507,João Pessoa,889618
PB,25,07606,Juarez Távora,7792
PB,25,07705,Juazeirinho,17004
PB,25,07804,Junco do Seridó,6792
PB,25,07903,Juripiranga,9741
PB,25,08000,Juru,9237
PB,25,08109,Lagoa,4417
PB,25,08208,Lagoa de Dentro,7819
PB,25,08307,Lagoa Seca,27739
PB,25,08406,Lastro,3162
PB,25,08505,Livramento,6881
PB,25,08554,Logradouro,4807
PB,25,08604,Lucena,12910
PB,25,08703,Mãe d'Água,3583
PB,25,08802,Malta,6045
PB,25,08901,Mamanguape,44599
PB,25,09008,Manaíra,10447
PB,25,09057,Marcação,9807
PB,25,09107,Mari,21251
PB,25,09156,Marizópolis,6711
PB,25,09206,Massaranduba,14145
PB,25,09305,Mataraca,8324
PB,25,09339,Matinhas,4567
PB,25,09370,Mato Grosso,2538
PB,25,09396,Maturéia,6431
PB,25,09404,Mogeiro,14381
PB,25,09503,Montadas,5818
PB,25,09602,Monte Horebe,4338
PB,25,09701,Monteiro,32266
PB,25,09800,Mulungu,8812
PB,25,09909,Natuba,8937
PB,25,10006,Nazarezinho,7218
PB,25,10105,Nova Floresta,9539
PB,25,10204,Nova Olinda,5787
PB,25,10303,Nova Palmeira,4267
PB,25,10402,Olho d'Água,6061
PB,25,10501,Olivedos,3579
PB,25,10600,Ouro Velho,2910
PB,25,10659,Parari,1720
PB,25,10709,Passagem,2463
PB,25,10808,Patos,103199
PB,25,10907,Paulista,11829
PB,25,11004,Pedra Branca,3739
PB,25,11103,Pedra Lavrada,6859
PB,25,11202,Pedras de Fogo,29625
PB,25,11301,Piancó,16471
PB,25,11400,Picuí,18361
PB,25,11509,Pilar,12213
PB,25,11608,Pilões,6818
PB,25,11707,Pilõezinhos,5320
PB,25,11806,Pirpirituba,9229
PB,25,11905,Pitimbu,17696
PB,25,12002,Pocinhos,17428
PB,25,12036,Poço Dantas,3830
PB,25,12077,Poço de José de Moura,4006
PB,25,12101,Pombal,32499
PB,25,12200,Prata,3916
PB,25,12309,Princesa Isabel,21148
PB,25,12408,Puxinanã,14279
PB,25,12507,Queimadas,47665
PB,25,12606,Quixaba,1745
PB,25,12705,Remígio,17888
PB,25,12721,Pedro Régis,5719
PB,25,12747,Riachão,2927
PB,25,12754,Riachão do Bacamarte,4685
PB,25,12762,Riachão do Poço,4706
PB,25,12788,Riacho de Santo Antônio,1956
PB,25,12804,Riacho dos Cavalos,8498
PB,25,12903,Rio Tinto,27352
PB,25,13000,Salgadinho,3358
PB,25,13109,Salgado de São Félix,12318
PB,25,13158,Santa Cecília,7678
PB,25,13208,Santa Cruz,5947
PB,25,13307,Santa Helena,5869
PB,25,13356,Santa Inês,3230
PB,25,13406,Santa Luzia,14954
PB,25,13505,Santana de Mangueira,5010
PB,25,13604,Santana dos Garrotes,6577
PB,25,13653,Joca Claudino,2543
PB,25,13703,Santa Rita,148479
PB,25,13802,Santa Teresinha,4402
PB,25,13851,Santo André,2622
PB,25,13901,São Bento,32252
PB,25,13927,São Bentinho,4330
PB,25,13943,São Domingos do Cariri,2585
PB,25,13968,São Domingos,2595
PB,25,13984,São Francisco,3137
PB,25,14008,São João do Cariri,4221
PB,25,14107,São João do Tigre,4233
PB,25,14206,São José da Lagoa Tapada,7119
PB,25,14305,São José de Caiana,5037
PB,25,14404,São José de Espinharas,4072
PB,25,14453,São José dos Ramos,5880
PB,25,14503,São José de Piranhas,19116
PB,25,14552,São José de Princesa,3423
PB,25,14602,São José do Bonfim,3242
PB,25,14651,São José do Brejo do Cruz,1699
PB,25,14701,São José do Sabugi,4139
PB,25,14800,São José dos Cordeiros,3411
PB,25,14909,São Mamede,7469
PB,25,15005,São Miguel de Taipu,7751
PB,25,15104,São Sebastião de Lagoa de Roça,11046
PB,25,15203,São Sebastião do Umbuzeiro,3279
PB,25,15302,Sapé,51142
PB,25,15401,São Vicente do Seridó,10298
PB,25,15500,Serra Branca,13614
PB,25,15609,Serra da Raiz,3094
PB,25,15708,Serra Grande,2942
PB,25,15807,Serra Redonda,6829
PB,25,15906,Serraria,4885
PB,25,15930,Sertãozinho,5099
PB,25,15971,Sobrado,8230
PB,25,16003,Solânea,26777
PB,25,16102,Soledade,13955
PB,25,16151,Sossêgo,3337
PB,25,16201,Sousa,67425
PB,25,16300,Sumé,16539
PB,25,16409,Tacima,7967
PB,25,16508,Taperoá,14093
PB,25,16607,Tavares,14141
PB,25,16706,Teixeira,14630
PB,25,16755,Tenório,2966
PB,25,16805,Triunfo,9868
PB,25,16904,Uiraúna,14943
PB,25,17001,Umbuzeiro,9124
PB,25,17100,Várzea,2668
PB,25,17209,Vieirópolis,4864
PB,25,17407,Zabelê,2229
PE,26,00054,Abreu e Lima,99331
PE,26,00104,Afogados da Ingazeira,40120
PE,26,00203,Afrânio,16486
PE,26,00302,Agrestina,23739
PE,26,00401,Água Preta,26473
PE,26,00500,Águas Belas,41549
